////////// EXTRASUNNY
//Midnight
 24 23 22 16 15 14 9 3 3 0 0 20 99 84 70 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 3 9 6 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3 6.5 .4 0 30 30 30 9 0 0 .7 .11 .12 .13 1 .4 0 1 .4 0 1 1 1 0 2.5 .2 0 0 .2 .13 .1 .2 1 1 0 0 1 7 1 0 1 0 0 0 0 0 0 0 0 0 .6 .33 .3 0 9 .5 .4 .4 1 1 1 .03 0 0 0 0 0 99 0 0 0 0 1 1 1 1 1 .7 6 1 1
//6AM
 36 39 45 32 28 23 96 43 19 0 0 20 99 85 80 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 30 34 28 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.8 5 .4 0 30 30 30 9 99 4 .7 .36 .53 .65 1 .6 .2 1 .6 .2 1 1 1 0 2 .7 0 0 1 .58 .4 .2 1 .9 0 0 1 11 1 0 1 0 0 0 0 0 0 0 0 0 .8 .69 .6 0 9 0 .4 .05 1 1 1 .01 0 0 0 1 0 99 0 0 0 .8 .7 1 1 1 1 .7 6 1 1
//7AM
 40 47 51 32 32 32 99 74 56 0 0 20 99 99 99 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 27 43 35 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.4 3.8 .4 0 30 30 30 9 99 9 .7 .29 .49 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.1 .5 0 0 .9 .8 .7 .2 1 .9 0 0 1 14 1 0 1 0 0 0 0 0 0 0 0 0 .8 .78 .76 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//9AM
 37 43 50 34 34 34 98 85 72 0 0 20 55 77 99 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 27 43 35 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.3 3.8 .4 0 30 30 30 9 99 15 .7 .29 .49 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.2 .5 0 0 .8 .8 .8 .2 1 .9 0 0 1 11 1 0 1 0 0 0 0 0 0 0 0 0 .95 .9 .85 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//Midday
 40 44 48 36 36 36 97 87 78 0 0 20 33 66 99 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 27 43 35 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.3 3.8 .4 0 30 30 30 9 99 20 .7 .41 .6 .78 1 .9 .8 1 .9 .8 1 1 1 0 1.5 .5 0 0 .8 .8 .8 .2 1 .9 0 0 1 15 1 0 1 0 0 0 0 0 0 0 0 0 1 .95 .9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//6PM
 34 38 45 35 34 33 98 86 77 0 0 20 55 77 99 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 27 43 35 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.3 3.8 .4 0 30 30 30 9 99 19 .7 .3 .5 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.1 .5 0 0 .9 .8 .7 .2 1 .9 0 0 1 11 1 0 1 0 0 0 0 0 0 0 0 0 .95 .9 .85 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//7PM
 37 42 47 31 29 27 98 75 55 0 0 20 99 89 84 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 27 43 35 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.4 3.8 .4 0 30 30 30 9 99 15 .7 .3 .5 .65 1 .7 .4 1 .7 .4 1 1 1 0 1.2 .7 0 0 .9 .7 .5 .2 1 .9 0 0 1 13 1 0 1 0 0 0 0 0 0 0 0 0 .8 .78 .76 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//8PM
 34 37 42 32 28 23 98 39 11 0 0 20 99 86 80 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 30 34 26 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.8 5 .4 0 30 30 30 9 99 12 .7 .37 .53 .66 1 .5 .2 1 .5 .2 1 1 1 0 2 .6 0 0 1 .7 .4 .2 1 .9 0 0 1 11 1 0 1 0 0 0 0 0 0 0 0 0 .8 .65 .6 0 9 0 .4 .05 1 .9 .8 .01 0 0 0 1 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//9PM
 36 39 46 14 13 12 8 3 3 0 0 20 99 85 80 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 3 9 6 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 .9 1 1.5 99 999 3 6 .4 0 30 30 30 9 0 8 .7 .44 .53 .6 1 .4 .2 1 .4 .2 1 1 1 0 2 .4 0 0 .4 .1 .1 .2 1 .9 0 0 1 7 1 0 1 0 0 0 0 0 0 0 0 0 1 .7 .65 0 9 .5 .4 .4 1 1 1 .02 0 0 0 0 0 99 0 0 0 0 .8 1 1 1 1 .7 6 1 1
//10PM
 26 24 23 9 7 6 3 4 6 0 0 20 50 45 39 0 0 0 0 0 0 1 1 2900 99 0 0 0 0 0 0 3 9 6 150 1 0 .333 2 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6.5 .4 0 30 30 30 9 6 5 .7 .08 .08 .08 1 .5 0 1 .5 0 1 1 1 0 3 .1 0 0 .1 .07 .04 .2 1 1 0 0 1 7 1 0 1 0 0 0 0 0 0 0 0 0 .2 .2 .2 0 9 .5 .3 .4 1 1 1 .03 0 0 0 0 0 99 0 0 0 0 2 1 1 1 1 .7 6 1 1

////////// SUNNY_WINDY
//Midnight
 26 19 15 11 7 4 1 2 3 0 0 50 100 84 68 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 6 6 6 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6.5 .4 0 30 30 30 9 0 0 .7 .08 .07 .06 1 .5 0 1 .5 0 1 1 1 0 3 .1 0 0 .09 .07 .04 .2 1 .7 0 0 1 6 1 0 1 0 0 0 0 0 0 0 0 0 .2 .2 .2 0 12 0 .4 .1 1 .9 .8 .05 0 0 0 0 0 99 0 0 0 0 2 1 1 1 1 .7 7 1 1
//5AM
 27 23 20 17 16 15 6 2 2 0 0 50 104 79 66 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 6 6 6 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6.5 .4 0 30 30 30 9 0 0 .7 .13 .13 .13 1 .4 0 1 .4 0 1 1 1 0 2.5 .2 0 0 .2 .13 .1 .2 1 .7 0 0 1 6 1 0 1 0 0 0 0 0 0 0 0 0 .6 .33 .3 0 12 0 .4 .1 1 .9 .8 .05 0 0 0 0 0 99 0 0 0 0 1 1 1 1 1 .7 7 1 1
//6AM
 40 38 36 34 30 26 92 40 22 0 0 50 104 83 74 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 33 31 29 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 99 4 .7 .39 .57 .65 1 .5 .2 1 .5 .2 1 1 1 0 2 .9 0 0 .8 .45 .3 .6 1 .6 0 0 1 9 1 0 1 0 0 0 0 0 0 0 0 0 .8 .7 .6 0 12 0 .4 .01 1 .9 .8 .04 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 7 1 1
//7AM
 41 42 43 35 34 33 96 72 57 0 0 50 99 99 99 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 32 38 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.5 3.8 .4 0 30 30 30 9 99 9 .7 .31 .52 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.1 .7 0 0 .6 .58 .56 .8 1 .6 0 0 1 12 1 0 0 0 0 0 0 0 0 0 0 0 .8 .78 .76 0 12 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//9AM
 41 42 43 37 36 35 96 84 74 0 0 50 95 97 99 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 31 39 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.4 3.8 .4 0 30 30 30 9 99 15 .7 .32 .54 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.2 .7 0 0 .6 .6 .6 .8 1 .6 0 0 1 9 1 0 1 0 0 0 0 0 0 0 0 0 .95 .9 .85 0 12 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//Midday
 41 42 43 39 38 37 94 86 81 0 0 50 95 97 99 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 31 39 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.4 3.8 .4 0 30 30 30 9 99 20 .7 .43 .63 .78 1 .9 .8 1 .9 .8 1 1 1 0 1.5 .7 0 0 .6 .6 .6 .8 1 .6 0 0 1 13 1 0 1 0 0 0 0 0 0 0 0 0 1 .95 .9 0 12 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//6PM
 40 41 42 37 36 35 96 85 79 0 0 50 99 97 95 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 31 39 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.4 3.8 .4 0 30 30 30 9 99 19 .7 .32 .53 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.1 .7 0 0 .6 .58 .56 .8 1 .6 0 0 1 9 1 0 1 0 0 0 0 0 0 0 0 0 .95 .9 .85 0 12 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//7PM
 40 41 42 34 31 28 95 73 58 0 0 50 99 89 84 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 31 39 36 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 2.5 3.8 .4 0 30 30 30 9 99 15 .7 .32 .53 .65 1 .7 .4 1 .7 .4 1 1 1 0 1.2 .9 0 0 .75 .57 .45 .6 1 .6 0 0 1 11 1 0 1 0 0 0 0 0 0 0 0 0 .8 .78 .76 0 12 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//8PM
 42 38 35 35 30 25 99 35 17 0 0 50 99 84 80 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 31 32 28 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 99 12 .7 .39 .56 .66 1 .5 .2 1 .5 .2 1 1 1 0 2 .8 0 0 .7 .4 .3 .5 1 .6 0 0 1 8 1 0 1 0 0 0 0 0 0 0 0 0 .8 .64 .6 0 12 0 .4 .02 1 .9 .8 .01 0 0 0 0 0 99 0 0 0 .8 .7 1 1 1 1 .7 1 1 1
//9PM
 39 34 36 15 14 13 5 2 2 0 0 50 99 83 80 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 6 6 6 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 .9 1 1.5 99 999 3 6 .4 0 30 30 30 9 0 8 .7 .46 .55 .6 1 .4 .2 1 .4 .2 1 1 1 0 2 .6 0 0 .3 .15 .15 .2 1 .7 0 0 1 6 1 0 1 0 0 0 0 0 0 0 0 0 1 .7 .65 0 12 0 .4 .05 1 .9 .8 .05 0 0 0 0 0 99 0 0 0 0 .8 1 1 1 1 .7 7 1 1
//10PM
 30 22 17 12 8 5 1 2 3 0 0 50 99 85 70 0 0 0 0 0 0 1 1 2700 99 0 0 0 0 0 0 6 6 6 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6.5 .4 0 30 30 30 9 0 5 .7 .1 .09 .08 1 .5 0 1 .5 0 1 1 1 0 3 .1 0 0 .1 .07 .04 .2 1 .7 0 0 1 6 1 0 1 0 0 0 0 0 0 0 0 0 .2 .2 .2 0 12 0 .3 .1 1 .9 .8 .05 0 0 0 0 0 99 0 0 0 0 2 1 1 1 1 .7 7 1 1

////////// CLOUDY
//Midnight
 30 23 17 9 6 2 0 0 0 0 0 80 68 55 45 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 8 7 6 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6 .4 0 30 30 30 9 0 0 .7 .06 .03 0 1 .5 0 1 .5 0 1 1 1 0 3 .3 0 0 .07 .05 .03 .05 1 .2 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .2 .2 .2 0 9 0 .4 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 2 1 1 1 1 .7 8 1 1
//5AM
 28 21 17 13 12 11 0 0 0 0 0 80 74 55 51 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 8 7 6 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6 .4 0 30 30 30 9 0 0 .7 .1 .1 .1 1 .3 0 1 .3 0 1 1 1 0 2.5 .4 0 0 .1 .07 .05 .06 1 .2 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .6 .33 .3 0 9 0 .4 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 1 1 1 1 1 .7 8 1 1
//6AM
 55 41 36 29 26 22 35 13 7 0 0 80 133 102 92 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 33 31 29 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3.5 6 .4 0 30 30 30 9 0 3 .7 .42 .58 .65 1 .6 .2 1 .6 .2 1 1 1 0 2 1 0 0 .34 .25 .2 .1 1 0 0 0 .3 6 1 0 1 0 0 0 0 0 0 0 0 0 .8 .68 .6 0 9 0 .4 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 8 1 1
//7AM
 85 80 79 23 22 21 0 0 0 0 0 80 138 136 134 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 32 38 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 0 6 .7 .33 .53 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.1 .8 0 0 .6 .58 .56 .4 1 0 0 0 .3 4 1 0 0 0 0 0 0 0 0 0 0 0 .7 .68 .66 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 1 1 1
//9AM
 97 97 97 26 23 21 0 0 0 0 0 80 142 145 147 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 31 39 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 0 9 .7 .32 .54 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.2 .8 0 0 .6 .6 .6 .4 1 0 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .85 .8 .75 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 1 1 1
//Midday
 99 99 99 24 22 20 0 0 0 0 0 80 146 148 150 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 31 39 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 0 12 .7 .43 .63 .78 1 .9 .8 1 .9 .8 1 1 1 0 1.5 .9 0 0 .6 .6 .6 .4 1 0 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .9 .85 .8 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 1 1 1
//6PM
 96 90 87 20 18 16 0 0 0 0 0 80 143 139 133 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 31 39 35 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 0 9 .7 .32 .53 .65 1 .9 .8 1 .9 .8 1 1 1 0 1.1 .8 0 0 .6 .58 .56 .4 1 0 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .85 .8 .75 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 1 1 1
//7PM
 90 75 69 22 21 20 0 0 0 0 0 80 141 126 120 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 31 39 36 150 1 0 .333 3 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3 5 .4 0 30 30 30 9 0 8 .7 .32 .53 .65 1 .7 .4 1 .7 .4 1 1 1 0 1.2 1 0 0 .6 .55 .5 .3 1 0 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .7 .68 .66 0 9 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 1 1 1
//8PM
 58 47 41 20 16 14 44 11 7 0 0 80 135 102 86 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 31 32 28 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 1 1 1.3 99 999 3.5 6 .4 0 30 30 30 9 0 7 .7 .39 .56 .66 1 .5 .2 1 .5 .2 1 1 1 0 2 .9 0 0 .34 .24 .2 .1 1 0 0 0 .3 6 1 0 1 0 0 0 0 0 0 0 0 0 .9 .7 .65 0 9 0 .4 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .7 1 1 1 1 .7 1 1 1
//9PM
 46 38 37 12 11 10 0 0 0 0 0 80 99 85 80 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 6 6 6 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 .9 1 1.5 99 999 3.5 6 .4 0 30 30 30 9 0 4 .7 .46 .55 .6 1 .6 .4 1 .6 .4 1 1 1 0 2 .5 0 0 .18 .15 .15 .1 1 0 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 1 .7 .65 0 9 0 .4 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 .8 1 1 1 1 .7 8 1 1
//10PM
 33 24 18 9 5 3 0 0 0 0 0 80 72 59 47 0 0 0 0 0 0 1 1 2500 99 0 0 0 0 0 0 8 7 6 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 3.5 6 .4 0 30 30 30 9 0 2 .7 .08 .07 .06 1 .5 0 1 .5 0 1 1 1 0 3 .3 0 0 .08 .06 .04 .06 1 .2 0 0 .3 4 1 0 1 0 0 0 0 0 0 0 0 0 .2 .2 .2 0 9 0 .3 0 0 0 0 0 0 0 0 0 0 99 0 0 0 1 2 1 1 1 1 .7 8 1 1

////////// RAIN
//Midnight
 35 25 16 9 6 2 0 0 0 0 9 120 74 53 38 0 0 0 0 0 0 1 1 1500 99 0 0 0 0 0 0 8 7 6 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 4 6 .4 0 30 30 30 9 0 0 .9 .06 .03 0 1 .5 0 1 .5 0 1 1 1 0 3 .3 0 0 .07 .05 .03 .04 1 0 0 0 .3 3 1 0 1 0 0 0 0 0 0 0 0 0 .2 .2 .2 0 11 0 .4 0 0 0 0 0 0 0 0 0 .05 99 0 0 0 1.1 2 1 2 1 1 1 10 1 1
//5AM
 29 19 16 13 12 11 0 0 0 0 9 120 81 55 45 0 0 0 0 0 0 1 1 1500 99 0 0 0 0 0 0 8 7 6 150 1 0 .333 4 99 99 99 0 0 0 1 1 1 .8 1 2 99 999 4 6 .4 0 30 30 30 9 0 0 .9 .1 .1 .1 1 .3 0 1 .3 0 1 1 1 0 2.5 .4 0 0 .1 .07 .05 .05 1 0 0 0 .3 3 1 0 1 0 0 0 0 0 0 0 0 0 .6 .33 .3 0 11 0 .4 0 0 0 0 0 0 0 0 0 .05 99 0 0 0 1.1 1 1 2 1 1 1 10 1 1
//6AM
