// Name                         Name MinFarClip MaxFarClip MinFogStart MaxFogStart AmbientLight0(RGBAM) AmbientLight1(RGBAM) DirectionalLight(RGBAM) AmbientDownMult Fog(RGBA) NearFog(RGBA) Fog Mult Near Fog Axis Temperature PostFxStrength Exposure Exposure Multiplier BrightPassThreshold MidGreyValue IntensityBloom ColourCorrect ColourAdd Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumAdaptDelay GlobEnvRefl MinFarDOF MaxFarDOF MinNearDOF MaxNearDOF NearBlurDOF MidBlurDOF FarBlurDOF WaterReflection ParticleHDR AmbientOcclusionMult SkyMultiplier PedAmbOccHack NearFogAmount
cabaret                            -1        -1       700         900    255 255 255 255   3.8   255 255 255 255   1.5     0   0   0 255   0        0.2        0  50 250 255     25  80  92 255     1      0    28           1          1.2              1.2               0.3               0.4           7    154 122 110     0   0   0      0.5         1      1      1            1         1          0        10      4.1     100       0.1     0.2    -1    -1     0     0     0    -1     1   -1    -1     1   -1   -1       1       255
lobby2office                       -1       300       350         400    252 236 182 255   3.5   252 255 227 255   4     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.2               0.7           5    120 120 120     0   0   0      0.5         4      0.6      1            1         1          0        32      8     100       0     0.1    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
lobby2                             -1       300       350         400    252 236 182 255   3.5   252 255 227 255   4.3     0   0   0 255   0        0.3        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.2               0.7           5    120 120 120     0   0   0      0.5         1      0.6      1            1         1          0        32      8     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
Police                             -1        -1        -1          -1    255 255 255   0   1   255 255 255   0   1   255 255 255   0   1        1        0   0   0   0      0   0   0   0     1      0    -100           1          0.2              1               0.3               0.5           1.5    128 128 128     1   1   1      0.9        -1      0.9     -1           -1        -1          0        32      1.4     -1      -1    -1    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1      -1       0
SUBWAYSERV                         -1       100       100         150     89  87  87 255   5.2    92  91  90 255   3.3   161 161 161 255   0        0.4        0   0   0 255      0   0   0   0     1      0    20           1          1              1               1               0.4           0    126 132 123     0   0   0      0.7        -0      0.8      1            1         0.8          0        32      3.4     100       0.1     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       255
SUBWAYENT                          -1       100       100         150     89  87  87 255   5.2    92  91  90 255   3.3   161 161 161 255   0        0.43        0   0   0 255      0   0   0   0     1      0    20           1          1              1               1               0.4           0    126 132 123     0   0   0      0.7        -0      0.8      1            1         0.8          0        32      3.4     100       0.1     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       255
SUBWAY_N                           -1       150       100         150     90 108 110 255   5.7    92  91  90 255   3.8     0   0   0 255   0        0.4        0   0   0 255      0   0   0 255     1      1    20           1          1              1               0.4               0.6           6    127 130 125     0   0   0      0.7         0.4      0.8      1            1         0.8          0        32      3.9     100       0.1     0    -1    -1     0     0     0    -1    -1   -1    -1     0.9   -1    0       1       255
SUBWAY_E                           -1       150       100         150     90 108 110 255   5.7    92  91  90 255   3.8     0   0   0 255   0        0.4        0   0   0 255      0   0   0   0     1      1    20           1          1              1               0.4               0.6           6    127 130 125     0   0   0      0.7         0.4      0.8      1            1         0.8          0        32      3.9     100       0.1     0    -1    -1     0     0     0    -1    -1   -1    -1     0.9   -1    0       1       255
SUBWAY_S                           -1       150       100         150     90 108 110 255   5.7    92  91  90 255   3.8     0   0   0 255   0        0.4        0   0   0 255      0   0   0   0     1      1    20           1          1              1               0.4               0.6           6    127 130 125     0   0   0      0.7         0.4      0.8      1            1         0.8          0        32      3.9     100       0.1     0    -1    -1     0     0     0    -1    -1   -1    -1     0.9   -1    0       1       255
SUBWAY_W                           -1       150       100         150     90 108 110 255   5.7    92  91  90 255   3.8     0   0   0 255   0        0.4        0   0   0 255      0   0   0   0     1      0    20           1          1              1               0.4               0.6           6    127 130 125     0   0   0      0.7         0.4      0.8      1            1         0.8          0        32      3.9     100       0.1     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1    0       1       255
