// Name                         Name MinFarClip MaxFarClip MinFogStart MaxFogStart AmbientLight0(RGBAM) AmbientLight1(RGBAM) DirectionalLight(RGBAM) AmbientDownMult Fog(RGBA) NearFog(RGBA) Fog Mult Near Fog Axis Temperature PostFxStrength Exposure Exposure Multiplier BrightPassThreshold MidGreyValue IntensityBloom ColourCorrect ColourAdd Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumAdaptDelay GlobEnvRefl MinFarDOF MaxFarDOF MinNearDOF MaxNearDOF NearBlurDOF MidBlurDOF FarBlurDOF WaterReflection ParticleHDR AmbientOcclusionMult SkyMultiplier PedAmbOccHack NearFogAmount
sopranos                           -1        -1       200          -1    245 220 152 255   5.5   252 204 164 255   4.3   255 255 255 255   0        0.8        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.3               0.9           2    140 140 132     0   0   0      0.7         1      1      1            1         1          0        32     13.6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
Manny                             200       400       300         450    255 255 255 255   5   255 255 255 255   1.4     0   0   0 255   0        0.63        0   0   0   0      0   0   0   0     1      0    28           1          2.2              1               0.9               0.5           1    128 128 128     0   0   0      0.7         1      1      1            1         1          0        32     13.6     100       0     0    -1    -1     0     0     0     0.3     1   -1    -1     1   -1   -1       1       0
CIAoffice                          -1       300        99         100    255 255 255 255   9   255 255 255 255   8   255 255 255 255   0        0.8        0   0   0   0      0   0   0   0     1      0    28           1          1              0.6               1               0.4           1    128 128 128     0   0   0      0.8         0.6      1      1            1         1          0        32      2.5     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.9   -1       1       0
portacabin                         -1       250        99         100    255 255 255 255   2   255 255 255 255   2   255 255 255 255   0        0.7        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           4    128 128 128     0   0   0      0.6         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
comclub                            -1       500       300          -1    178 149  29 255  11   178 149  29 255  11     0   0   0 255   0        0.8        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.3               0.6           3    128 124 100     0   0   0      0.7         1      1      1            1         1          0        32     10     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.7   -1       1       0
elizabetas                         -1        -1       300          -1    247 207 173 255   5.2   230 156 110 255   3.8     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           1          1.8              1.1               1.3               1.1           1    140 130 124     0   0   0      0.7         1      0.8      1            1         1          0        32     18     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    5       1       0
Bada                               -1        -1       300          -1     34 252   0 255   1     0  37 245 255   3     0   0   0   0   0        1        0   0   0   0      0   0   0   0     1      0    28           1         14.1              1               0.3               0.9           4      1 255   1     0   0   0      0.4         1      1      1            1         1          0        32     13.6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
fau3_a                             -1        80         5           7     48  46  44 255   7   120  73  73 255  10.5     0   0   0   0   0        0.1       54  52  45 255     74  71  69  60     1      0    28           1          0.9              0.6               1               0.5           1    128 122 120     0   0   0      0.7         1      1      1            1         1          0        10      2.2     100       0.1     0    -1    -1     0     0     0     0.5     1    0    -1     1    0.7    6       1       255
imbhst                             -1        -1       420         470    180 199 219 255   7   180 180 220 255   8     0   0   0   0  20        0.85        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.3               0.8           4.7    128 128 128     0   0   0      0.4         1      1      1            1         1          0        32      5.3     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
em_4b                              -1       450       300          -1    255 254 227 255   5   230 252 255 255   4     0   0   0 255   0        0.45        0   0   0   0      0   0   0   0     1      0    20           1          1              1               0.3               0.9           1    128 128 128     0   0   0      0.6         1      1      1            1         1          0        32      7.7     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
g_1                                -1        -1       300          -1    204 255 232 255   6   243 255 181 255   1     0   0   0 255   0        0.29        0   0   0   0      0   0   0   0     1      0    28           1          1.3              1               1.3               1.1           1    125 140 135     0   0   0      0.7         1      0.8      1            1         1          0        32     20     100       0     0.1    -1    -1     0     0     0    -1    -1    0.1    -1     1    0.3    1       1       0
g_2                                -1        -1       300          -1    204 255 232 255   6   243 255 181 255   1     0   0   0 255   0        0.29        0   0   0   0      0   0   0   0     1      0    28           1          1.3              1               1.3               1.1           1    125 140 135     0   0   0      0.7         1      0.8      1            1         1          0        32     20     100       0     0.1    -1    -1     0     0     0    -1    -1    0.1    -1     1    0.3    1       1       0
g_3                                -1        -1       300          -1    204 255 232 255   6   243 255 181 255   1     0   0   0 255   0        0.29        0   0   0   0      0   0   0   0     1      0    28           1          1.3              1               1.3               1.1           1    125 140 135     0   0   0      0.7         1      0.8      1            1         1          0        32     20     100       0     0.1    -1    -1     0     0     0    -1    -1    0.1    -1     1    0.3    1       1       0
em_4                               -1        -1        -1           3    247 207 173 255   3.1   230 156 110 255   4.8     0   0   0   0   0        0.2      163  60  49 255     59  52  43 200     1      0    28           1          1.5              1               1.3               1.1          10    140 132 124     0   0   0      0.7         1      1      1            1         1          0        32     20     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    7       1       255
df_2                               -1        -1       300          -1     77  87  44 255  10   191 177 130 255  10     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           0.8          1.5              1               1               0.5           1    128 128 128     0   0   0      0.8         2      1      0.9            1         1          0        32     13.6     100       2     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.3   -1       1       0
df_3                               -1        -1       300          -1     77  87  44 255  10   191 177 130 255  10     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           0.8          1.5              1               1               0.5           1    128 128 128     0   0   0      0.8         2      1      0.9            1         1          0        32     13.6     100       2     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.3   -1       1       0
lilj1_a                            -1        -1        -1          -1    252 255 255   0   0   255 255 255   0   0     0   0   0   0   0        0        0   0   0   0      0   0   0   0     1      0    -1           0         -1             -1              -1              -1          -1      0   0   0     0   0   0     -1        -1     -1     -1           -1        -1         -1        -1     -1     -1      -1    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.3   -1       1       0
imfau6                             -1        -1       300          -1    217 181 147 255   2.5   235 156 120 255   3.7     0   0   0   0   0        0.9        0   0   0   0      0   0   0   0     1      0    28           1          1.1              1.1               1               1           1.3    137 130 126     0   0   0      0.7         1      1      1            1         1          0        32     13.6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.5   -1       1       0
imfau2                             -1        -1       300          -1    255 255 255 255   5.8   255 255 255 255   4.2     0   0   0   0   0        0.4        0   0   0   0      0   0   0   0     1      0    25.5           1          1              1               0.5               0.4           0.6    165 125 130     0   0   0      0.6        -1      0.8     -1           -1        -1          0        32      5.4     100       0    -1    -1    -1     0     0     0     0.3     1   -1    -1     1    1   -1       1       0
wedint                             -1       500       450         500    255 252 168 255  11.3   255 224 204 255  12.7     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           1          1.6              1               0.1               1           5    140 140 128     0   0   0      0.4         1      0.8      1            1         1          0        32     13.6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
gm_2                               -1        -1       300          -1    247 207 173 255   5   224 182 155 255   6     0   0   0 255   0        0.45        0   0   0   0      0   0   0   0     1      0    28           1          1.5              1               1.3               1.1           1    138 132 124     0   0   0      0.7         1      1      1            1         1          0        32     20     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
br_1                               -1        60       299         300    255 217 186 255   3   235 250 200 255   3.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.3               0.9           5    128 128 128     0   0   0      0.7         1      0.8      1            1         1          0        32      8.4     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
br_4                               -1        60       299         300    255 226 199 255   3.5   252 251 204 255   3.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.3               0.9           3    130 126 127     0   0   0      0.7         1      0.8      1            1         1          0        32      8.4     100       0     1.6    -1    -1     0     0     0    -1    -1   -1    -1     1    0.5    0.1       1       0
px_2                               -1        -1       299         300    255 217 186 255   7.6   235 250 200 255   6.3     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           0.8          1.3              1               0.3               0.9           5    128 128 128     0   0   0      0.7         1      0.8      1            1         1          0        32      8.4     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
pxdf                               -1        -1       299         300    255 217 186 255   5.3   235 250 200 255   5.3     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           0.8          1.3              1               0.3               0.9           5    128 128 128     0   0   0      0.7         1      0.8      1            1         1          0        32      8.4     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
rb_4b                              -1        -1       351         352    255 255 255 255   1.2   255 255 255 255   0.6     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.3               0.9           1    131 126 129     0   0   0      0.4         1      1      1            1         1          0        32      3.2     100       0     0.1    -1    -1     0     0     0    -1    -1   -1     0.2     1    0.5   -1       1       0
vla1_a                             -1       400       300          -1    255 255 255 255   5   255 255 255 255   5     0   0   0 255   0        0.3        0   0   0   0      0   0   0   0     1      0    28           1          1.7              1               1              -8.8           5.8    128 128 128     0   0   0      0.7         1      1      1            1         1          0        32     23.6     14.8       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
vla2_a                             -1       400       300          -1    255 255 255 255   5   255 255 255 255   5     0   0   0 255   0        0.3        0   0   0   0      0   0   0   0     1      0    28           1          1.7              1               1              -8.8           5.8    128 128 128     0   0   0      0.7         1      1      1            1         1          0        32     23.6     14.8       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1   -1   -1       1       0
vla4_a                             -1       400       300          -1    255 255 255 255   5   255 255 255 255   5     0   0   0 255   0        0.3        0   0   0   0      0   0   0   0     1      0    28           1          1.7              1               1              -8.8           3    128 128 128     0   0   0      0.7         1      1      1            1         1          0        32     23.6     14.8       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
rom8_b                             -1       400       300          -1    255 255 255 255   5   255 255 255 255   5     0   0   0 255   0        0.3        0   0   0   0      0   0   0   0     1      0    28           1          1.7              1               1              -8.8           3    128 128 128     0   0   0      0.7         1      1      1            1         1          0        32     23.6     14.8       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
pm_3                               -1        -1       300          -1    247 207 173 255   6   250 229 162 255   3.9     0   0   0 255   0        0.9        0   0   0   0      0   0   0   0     1      0    28           1          1.4              1               1.3               1.1           1    134 133 124     0   0   0      0.7         1      1.1      1            1         1          0        32     20     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
em_1                               -1        -1       300          -1    247 223 173 255   5.6   255 214 181 255   6.8     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1.4              1               1.3               1.1           1    131 128 124     0   0   0      0.7         1      1.1      1            1         1          0        32     20     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
em_2                               -1        -1       300          -1    247 223 173 255   6.1   255 214 181 255   6.1     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1.4              1               1.3               1.1           1    131 128 124     0   0   0      0.7         1      1.1      1            1         1          0        32     20     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
em_3                               -1        -1       300          -1    247 207 173 255   9   230 156 110 255   7.6     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           1          1.1              1.1               1               1.1           1    140 130 124     0   0   0      0.7         1      0.9      1            1         1          0        32     18     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    5       1       0
em_5                               -1        -1       300          -1    247 223 173 255   6.1   255 214 181 255   6.1     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1.4              1               1.3               1.1           1    131 128 124     0   0   0      0.7         1      1.1      1            1         1          0        32     20     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
em_7                               -1        -1       300          -1    247 207 173 255   8.9   230 156 110 255   8.3     0   0   0 255   0        0.45        0   0   0   0      0   0   0   0     1      0    28           1          1.1              1.1               1               1.1           1    140 130 124     0   0   0      0.7         1      0.9      1            1         1          0        32     18     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    5       1       0
fau4_a                             -1        -1       200         250    219 209 160 255   7.7   182 192 217 255   8.9     0   0   0 255   0        0.55        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.4               0.8           3    128 128 128     0   0   0      0.6         1      1      1            1         1          0        32     11     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.5   -1       1       0
show_1                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_2                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_3                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_4                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_5                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_6                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_7                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
show_8                             -1       250        99         100    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0        1        0   0   0   0      0   0   0   0     1      0    28           1          1              1.1               0.5               1           1    132 128 128     0   0   0      0.7         1      0.7      1            1         1          0        32     12     100       0    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
rb_4                               -1       300        -1          -1    176 229 255 255   2   128 255 251 255   2.9     0   0   0 255   0        0.5        1   1   1 255      1   1   1   0     1      0    28           1          1              1               0.3               0.5           3    117 129 124     0   0   0      0.7         1      0.7      1            1         0.8          0        32      5     100       0.1    -1    -1    -1     0     0     0    -1    -1   -1    -1     1    0.4   -1       1       255
j_1                                -1        -1       300          -1    245 220 152 255   5.2   252 204 164 255   5.1     0   0   0 255   0        0.7        0   0   0   0      0   0   0   0     1      0    28           1          1              1               1               0.9           1    140 140 132     0   0   0      0.7         1      1      1            1         1          0        32     13.6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6    1       1       0
rp_13                              -1        -1       300          -1    252 237 212 255   4.9   255 205 199 255   4.5     0   0   0 255   0        0.5        0   0   0   0      0   0   0   0     1      0    28           1          1              1               0.5               0.8           0.1    135 128 128     0   0   0      0.7         1      1      1            1         1          0        32      7.8     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.6   -1       1       0
rom2_a                             50        50        60          60    222 193 160 255   8   222 213 166 255   8     0   0   0 255   0        0.65       64 230 205   0    138  81  74   0     1      0    28           1          1              1               0.5               0.7           1    137 135 122     0   0   0      0.7         1      1      1            1         1          0        32      6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
rom3_a                             50        50        60          60    222 193 160 255   7.8   222 213 166 255   6.1     0   0   0 255   0        0.65       64 230 205   0    138  81  74   0     1      0    28           1          1              1               0.5               0.7           1    137 135 122     0   0   0      0.7         1      1      1            1         1          0        32      6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
rom5_a                             50        50        60          60    222 193 160 255   7.8   222 213 166 255   6.1     0   0   0 255   0        0.65       64 230 205   0    138  81  74   0     1      0    28           1          1              1               0.5               0.7           1    137 135 122     0   0   0      0.7         1      1      1            1         1          0        32      6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
rom6_a                             50        50        60          60    222 193 160 255   7.8   222 213 166 255   6.1     0   0   0 255   0        0.65       64 230 205   0    138  81  74   0     1      0    28           1          1              1               0.5               0.7           1    137 135 122     0   0   0      0.7         1      1      1            1         1          0        32      6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
rom8_a                             50        50        60          60    222 193 160 255   7.8   222 213 166 255   6.1     0   0   0 255   0        0.65       64 230 205   0    138  81  74   0     1      0    28           1          1              1               0.5               0.7           1    137 135 122     0   0   0      0.7         1      1      1            1         1          0        32      6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
r_9                                50        50        60          60    222 193 160 255   7.8   222 213 166 255   6.1     0   0   0 255   0        0.65       64 230 205   0    138  81  74   0     1      0    28           1          1              1               0.5               0.7           1    137 135 122     0   0   0      0.7         1      1      1            1         1          0        32      6     100       0     0    -1    -1     0     0     0    -1    -1   -1    -1     1    0.8   -1       1       0
Classic                            -1        -1        -1          -1    255 255 255   0   1   255 255 255   0   1   255   0   0   0   0        1        0   0   0   0      0   0   0   0     1      0    -100           1          1              1.3               1              -1           3.9    128 128 128   255 255 255      0        -1      1.2      0.2           -1        -1         -1        -1     -1     -1       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1    0.7   -1      -1       0
Tweaked                            -1        -1        -1          -1    255 255 255   0   0   255 255 255   0   1   255   0   0   0   0        1        0   0   0   0      0   0   0   0     1      0    -100           0.1         -2              6.2              30.6               1.4           0.3    157  74 118   124 198 153      1.4        -6.8      4.3      0.9            0.1         4.4         -1        -1      2.2      7.2       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1   -1   -1       1       0
Cinema                             -1        -1        -1          -1    255 255 255   0   6.6   255 255 255   0   1    69  59   0   0   0        1        7 179 200  15      0 124 237 142     1      0    -92.8           1          5              1.1               2               0.4           1.1    132 138 128    88  68   0      1.1         3.3      1.1      1            0.9         0.7         -1        -1     25.3     82.4       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1    1   11.5      -1       72
Verte                              -1        -1        -1          -1    255 255 255   0   6.6   255 255 255   0   1   255 106   0   0   0        1      115 130 100 255      0   0 248   0     1      0    -100           1          1.2              0.5               2               0.9          100     93  89  56    30 231 229      1        16.8      1      0.2           -1         2         -1        -1     10.6      6.7       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1    1   10.6      -1       0
Hot                                -1        -1        -1          -1    255 255 255   0   6.6   255 255 255   0   1   255 106   0   0   0        1      115 130 100 255      0   0 248   0     1      0    -100           1          0.4              0.8               2               1.8          100    234  58   7    69  32 255      1         9.7      2.3      0.2           -1        -1         -1        -1     -1     -1       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1    1    6.1      -1       0
Steel                              -1        -1        -1          -1    255 255 255   0   6.6   255 255 255   0   1   255 106   0   0   0        1      121  71  16  61    170 155 240   0     1      0    -92.8           1          3.5              3.9               2               0.4           7.2    128 128 102   208 188 150      0.7         3.1      1.6      1            0.9         0.8         -1        -1     25.3     82.4       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1    1   11.5      -1       149
Psyche                             -1       999       250          -1    255 128 128 128   3.6     0   0   0 132   2.3   255 255 255 255   0        1      181  34  11 255     66  11 255 149     1      0    -100           1          0.7              0.9               1              -1          18      0   0 255   128 128 128      0.6        -1      1      1           -1         2         -1        -1     -1      1.1       0     0.6     1.5    51.5     0     0     0    -1     1   -1    -1     0.7    0.7    6.9      -1       213
Romantic                           -1        -1       320         510    255 255 255   0   1   255 255 255   0   1     0   0   0   0   0        1      255 255 255  58    201 169 110 255     1      0    -100           1          1              1.9               0.8              -1          23    163 105 106   255 255 255      0.6        -1      0.4     -1           -1        -1         -1        -1     27     17.3       0    -0.9    -1    -1     0     0     0    -1    -1   -1    -1    -1    0.8   -1      -1       68
Sepia                              -1        -1        -1          -1    255 255 255   0   1   255 255 255   0   1   255   0   0   0   0        1        0   0   0   0      0   0   0   0     1      0    -100           1          1              1.3               1              -1           3.9    100  90  70   255 255 255      0.1        -1      1.2      0.2           -1        -1         -1        -1     -1     -1       0    -1    -1    -1     0     0     0    -1    -1   -1    -1    -1    0.7   -1      -1       0
Muddy                              -1        -1        -1          -1    138 118 183 101   0.4    15   2   0 248  67   255  14   0   0   0        1      246   0   0   0      4  30   0   0     1      0    -100           1         24.4              0.9               2.4              -1          100    181 146 143   255 255 255      1        -1      2.3      1           -1        -1         -1        -1     -1     -1       0    -1    -1    -1     0     0     0    -0.5    -0.7   -1    -1     0.1    1   -1      -1       0
Neon                               -1        -1        -1          -1    255 255 255   0   0   255 255 255   0   1   255 227   0  91   1.4        1      242 222 147  40      0   0   0   0     1      0    -100           1          0.1              0.4               1               1.3           0.3    157  74 166   109 209 153     10        -1     -0.6      0.2           -1         4.9         -1        -1      0.8      1.4       0    -1    -1    -1     0     0     0    -1    -1   -0.9    -1    -1    0.7   -0.2      -1       13
