//
// The timecyclemodifiers can be used to alter some of the timecycle settings depending on the
// area that the camera is in.
// There are boxes set up on the map to limit the far clip or to create an orange glow
// Interiors/portals also use these modifiers.

// EXAMPLE: notused                            -1.0       500.0        -1.0         300.0    255 255 255 255   1.0   255 255 255 255   1.0   255   0   0 255  20.0        1.00        0   0   0   0      0   0   0   0    64.0     -1    -100.0           1.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0       0.0     0.0    -1.0    -1.0    -1.0    -1.0    -1.0    -1.0    -1.0 1.0f 1.0
//


// Name                         Name MinFarClip MaxFarClip MinFogStart MaxFogStart AmbientLight0(RGBAM) AmbientLight1(RGBAM) DirectionalLight(RGBAM) AmbientDownMult Fog(RGBA) NearFog(RGBA) Fog Mult Near Fog Axis Temperature PostFxStrength Exposure Exposure Multiplier BrightPassThreshold MidGreyValue IntensityBloom ColourCorrect ColourAdd Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumAdaptDelay GlobEnvRefl MinFarDOF MaxFarDOF MinNearDOF MaxNearDOF NearBlurDOF MidBlurDOF FarBlurDOF WaterReflection ParticleHDR AmbientOcclusionMult SkyMultiplier PedAmbOccHack NearFogAmount
McRearyHouse                       -1.0        -1.0       300.0          -1.0    247 207 173 255   6.0   255 233 207 255   5.0     0   0   0 255   0.0        0.70        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               1.0               1.0           1.0    132 128 124     0   0   0      0.7         1.0      1.1      1.0            1.0         1.0          0.0        32.0     11.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
CopshopOffice                      -1.0        -1.0       300.0          -1.0    242 228 206 255   6.3   242 179 107 255   5.9     0   0   0 255   0.0        0.65        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               1.0           1.0    140 132 122     0   0   0      0.6         1.0      1.0      1.0            1.0         1.0          0.0        32.0     11.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
Michelles                          -1.0        -1.0       300.0          -1.0    217 181 147 255   5.0   235 156 120 255   4.0     0   0   0   0   0.0        0.90        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.4               1.0           3.0    137 130 126     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     11.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.5   -1.0       1.0       0
sopranos                           -1.0        -1.0       300.0          -1.0    245 220 152 255   5.5   252 204 164 255   4.3   255 255 255 255   0.0        0.80        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               0.9           2.0    140 140 132     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     13.6     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    1.0       1.0       0
Manny                             300.0       500.0       300.0         310.0    255 255 255 255   5.0   255 255 255 255   1.4     0   0   0 255   0.0        0.63        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          2.2              1.0               0.9               0.5           1.0    128 128 128     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     13.6     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0     0.3     1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
CIAoffice                          -1.0       300.0        99.0         100.0    255 255 255 255   9.0   255 255 255 255   8.0   255 255 255 255   0.0        0.80        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              0.6               1.0               0.4           1.0    128 128 128     0   0   0      0.8         0.6      1.0      1.0            1.0         1.0          0.0        32.0      2.5     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.9   -1.0       1.0       0
portacabin                         -1.0       250.0        99.0         100.0    255 255 255 255   2.0   255 255 255 255   2.0   255 255 255 255   0.0        0.70        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.1               0.5               1.0           4.0    128 128 128     0   0   0      0.6         1.0      0.7      1.0            1.0         1.0          0.0        32.0     12.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
comclub                            -1.0       500.0       300.0          -1.0    178 149  29 255  11.0   178 149  29 255  11.0     0   0   0 255   0.0        0.80        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               0.6           3.0    128 124 100     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     10.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.7   -1.0       1.0       0
elizabetas                         -1.0        -1.0       300.0          -1.0    247 207 173 255   5.2   230 156 110 255   3.8     0   0   0 255   0.0        0.50        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.8              1.1               1.3               1.1           1.0    140 130 124     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0     18.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    5.0       1.0       0
Bada                               -1.0        -1.0       300.0          -1.0     34 252   0 255   1.0     0  37 245 255   3.0     0   0   0   0   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0         14.1              1.0               0.3               0.9           4.0      1 255   1     0   0   0      0.4         1.0      1.0      1.0            1.0         1.0          0.0        32.0     13.6     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
fau3_a                             -1.0        80.0         5.0           7.0     48  46  44 255   7.0   120  73  73 255  10.5     0   0   0   0   0.0        0.10       54  52  45 255     74  71  69  60     1.0      0    28.0           1.0          0.9              0.6               1.0               0.5           1.0    128 122 120     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        10.0      2.2     100.0       0.1     0.0    -1.0    -1.0     0.0     0.0     0.0     0.5     1.0    0.0    -1.0     1.0    0.7    6.0       1.0       255
imbhst                             -1.0        -1.0       420.0         470.0    180 199 219 255   7.0   180 180 220 255   8.0     0   0   0   0  20.0        0.85        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               0.8           4.7    128 128 128     0   0   0      0.4         1.0      1.0      1.0            1.0         1.0          0.0        32.0      5.3     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
em_4b                              -1.0       450.0       300.0          -1.0    255 254 227 255   5.0   230 252 255 255   4.0     0   0   0 255   0.0        0.45        0   0   0   0      0   0   0   0     1.0      0    20.0           1.0          1.0              1.0               0.3               0.9           1.0    128 128 128     0   0   0      0.6         1.0      1.0      1.0            1.0         1.0          0.0        32.0      7.7     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.8   -1.0       1.0       0
g_1                                -1.0        -1.0       300.0          -1.0    204 255 232 255   6.0   243 255 181 255   1.0     0   0   0 255   0.0        0.29        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.3              1.0               1.3               1.1           1.0    125 140 135     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.1    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0    0.1    -1.0     1.0    0.3    1.0       1.0       0
g_2                                -1.0        -1.0       300.0          -1.0    204 255 232 255   6.0   243 255 181 255   1.0     0   0   0 255   0.0        0.29        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.3              1.0               1.3               1.1           1.0    125 140 135     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.1    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0    0.1    -1.0     1.0    0.3    1.0       1.0       0
g_3                                -1.0        -1.0       300.0          -1.0    204 255 232 255   6.0   243 255 181 255   1.0     0   0   0 255   0.0        0.29        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.3              1.0               1.3               1.1           1.0    125 140 135     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.1    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0    0.1    -1.0     1.0    0.3    1.0       1.0       0
em_4                               -1.0        -1.0        -1.0           3.0    247 207 173 255   3.1   230 156 110 255   4.8     0   0   0   0   0.0        0.20      163  60  49 255     59  52  43 200     1.0      0    28.0           1.0          1.5              1.0               1.3               1.1          10.0    140 132 124     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    7.0       1.0       255
df_2                               -1.0        -1.0       300.0          -1.0     77  87  44 255  10.0   191 177 130 255  10.0     0   0   0 255   0.0        0.50        0   0   0   0      0   0   0   0     1.0      0    28.0           0.8          1.5              1.0               1.0               0.5           1.0    128 128 128     0   0   0      0.8         2.0      1.0      0.9            1.0         1.0          0.0        32.0     13.6     100.0       2.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.3   -1.0       1.0       0
df_3                               -1.0        -1.0       300.0          -1.0     77  87  44 255  10.0   191 177 130 255  10.0     0   0   0 255   0.0        0.50        0   0   0   0      0   0   0   0     1.0      0    28.0           0.8          1.5              1.0               1.0               0.5           1.0    128 128 128     0   0   0      0.8         2.0      1.0      0.9            1.0         1.0          0.0        32.0     13.6     100.0       2.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.3   -1.0       1.0       0
lilj1_a                            -1.0        -1.0        -1.0          -1.0    252 255 255   0   0.0   255 255 255   0   0.0     0   0   0   0   0.0        0.00        0   0   0   0      0   0   0   0     1.0      0    -1.0           0.0         -1.0             -1.0              -1.0              -1.0          -1.0      0   0   0     0   0   0     -1.0        -1.0     -1.0     -1.0           -1.0        -1.0         -1.0        -1.0     -1.0     -1.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.3   -1.0       1.0       0
imfau6                             -1.0        -1.0       300.0          -1.0    217 181 147 255   2.5   235 156 120 255   3.7     0   0   0   0   0.0        0.90        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.1              1.1               1.0               1.0           1.3    137 130 126     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     13.6     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.5   -1.0       1.0       0
imfau2                             -1.0        -1.0       300.0          -1.0    255 255 255 255   5.8   255 255 255 255   4.2     0   0   0   0   0.0        0.40        0   0   0   0      0   0   0   0     1.0      0    25.5           1.0          1.0              1.0               0.5               0.4           0.6    165 125 130     0   0   0      0.6        -1.0      0.8     -1.0           -1.0        -1.0          0.0        32.0      5.4     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0     0.3     1.0   -1.0    -1.0     1.0    1.0   -1.0       1.0       0
wedint                             -1.0       500.0       450.0         500.0    255 252 168 255  11.3   255 224 204 255  12.7     0   0   0 255   0.0        0.50        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.6              1.0               0.1               1.0           5.0    140 140 128     0   0   0      0.4         1.0      0.8      1.0            1.0         1.0          0.0        32.0     13.6     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    1.0       1.0       0
gm_2                               -1.0        -1.0       300.0          -1.0    247 207 173 255   5.0   224 182 155 255   6.0     0   0   0 255   0.0        0.45        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.5              1.0               1.3               1.1           1.0    138 132 124     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
br_1                               -1.0        60.0       299.0         300.0    255 217 186 255   3.0   235 250 200 255   3.5     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               0.9           5.0    128 128 128     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0      8.4     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
br_4                               -1.0        60.0       299.0         300.0    255 226 199 255   3.5   252 251 204 255   3.5     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               0.9           3.0    130 126 127     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0      8.4     100.0       0.0     1.6    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.5    0.1       1.0       0
px_2                               -1.0        -1.0       299.0         300.0    255 217 186 255   7.6   235 250 200 255   6.3     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           0.8          1.3              1.0               0.3               0.9           5.0    128 128 128     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0      8.4     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
pxdf                               -1.0        -1.0       299.0         300.0    255 217 186 255   5.3   235 250 200 255   5.3     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           0.8          1.3              1.0               0.3               0.9           5.0    128 128 128     0   0   0      0.7         1.0      0.8      1.0            1.0         1.0          0.0        32.0      8.4     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
rb_4b                              -1.0        -1.0       351.0         352.0    255 255 255 255   1.2   255 255 255 255   0.6     0   0   0 255   0.0        0.50        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.3               0.9           1.0    131 126 129     0   0   0      0.4         1.0      1.0      1.0            1.0         1.0          0.0        32.0      3.2     100.0       0.0     0.1    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0     0.2     1.0    0.5   -1.0       1.0       0
vla1_a                             -1.0       500.0       300.0          -1.0    255 255 255 255   5.0   255 255 255 255   5.0     0   0   0 255   0.0        0.30        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.7              1.0               1.0              -8.8           5.8    128 128 128     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     23.6     14.8       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
vla2_a                             -1.0       500.0       300.0          -1.0    255 255 255 255   5.0   255 255 255 255   5.0     0   0   0 255   0.0        0.30        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.7              1.0               1.0              -8.8           5.8    128 128 128     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     23.6     14.8       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0   -1.0   -1.0       1.0       0
vla4_a                             -1.0       500.0       300.0          -1.0    255 255 255 255   5.0   255 255 255 255   5.0     0   0   0 255   0.0        0.30        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.7              1.0               1.0              -8.8           3.0    128 128 128     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     23.6     14.8       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
rom8_b                             -1.0       500.0       300.0          -1.0    255 255 255 255   5.0   255 255 255 255   5.0     0   0   0 255   0.0        0.30        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.7              1.0               1.0              -8.8           3.0    128 128 128     0   0   0      0.7         1.0      1.0      1.0            1.0         1.0          0.0        32.0     23.6     14.8       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
pm_3                               -1.0        -1.0       300.0          -1.0    247 207 173 255   6.0   250 229 162 255   3.9     0   0   0 255   0.0        0.90        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.4              1.0               1.3               1.1           1.0    134 133 124     0   0   0      0.7         1.0      1.1      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
em_1                               -1.0        -1.0       300.0          -1.0    247 223 173 255   5.6   255 214 181 255   6.8     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.4              1.0               1.3               1.1           1.0    131 128 124     0   0   0      0.7         1.0      1.1      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
em_2                               -1.0        -1.0       300.0          -1.0    247 223 173 255   6.1   255 214 181 255   6.1     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.4              1.0               1.3               1.1           1.0    131 128 124     0   0   0      0.7         1.0      1.1      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
em_3                               -1.0        -1.0       300.0          -1.0    247 207 173 255   9.0   230 156 110 255   7.6     0   0   0 255   0.0        0.50        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.1              1.1               1.0               1.1           1.0    140 130 124     0   0   0      0.7         1.0      0.9      1.0            1.0         1.0          0.0        32.0     18.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    5.0       1.0       0
em_5                               -1.0        -1.0       300.0          -1.0    247 223 173 255   6.1   255 214 181 255   6.1     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.4              1.0               1.3               1.1           1.0    131 128 124     0   0   0      0.7         1.0      1.1      1.0            1.0         1.0          0.0        32.0     20.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6   -1.0       1.0       0
em_7                               -1.0        -1.0       300.0          -1.0    247 207 173 255   8.9   230 156 110 255   8.3     0   0   0 255   0.0        0.45        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.1              1.1               1.0               1.1           1.0    140 130 124     0   0   0      0.7         1.0      0.9      1.0            1.0         1.0          0.0        32.0     18.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    5.0       1.0       0
fau4_a                             -1.0        -1.0       200.0         250.0    219 209 160 255   7.7   182 192 217 255   8.9     0   0   0 255   0.0        0.55        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.0               0.4               0.8           3.0    128 128 128     0   0   0      0.6         1.0      1.0      1.0            1.0         1.0          0.0        32.0     11.0     100.0       0.0     0.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.5   -1.0       1.0       0
show_1                             -1.0       250.0        99.0         100.0    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.1               0.5               1.0           1.0    132 128 128     0   0   0      0.7         1.0      0.7      1.0            1.0         1.0          0.0        32.0     12.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    1.0       1.0       0
show_2                             -1.0       250.0        99.0         100.0    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.1               0.5               1.0           1.0    132 128 128     0   0   0      0.7         1.0      0.7      1.0            1.0         1.0          0.0        32.0     12.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    1.0       1.0       0
show_3                             -1.0       250.0        99.0         100.0    255 232 201 255   1.5   255 252 209 255   1.5     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    28.0           1.0          1.0              1.1               0.5               1.0           1.0    132 128 128     0   0   0      0.7         1.0      0.7      1.0            1.0         1.0          0.0        32.0     12.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0     1.0    0.6    1.0       1.0       0
