// For each zone (Northwood, North Holland etc) we have a set of numbers that controls the ped densities.
// There is a set of values for each time of the day in 2 hour increments (midnight, 2am, 4 am etc)
// There are 2 sets of values: Weekday & Weekend.
// #Peds is the maximum number of peds you can ever have.
// #Cars is the maximum number of cars you can ever have.

																						   

////////////////////////////////////////////////////////////////////
// POPCYCLE_ZONE_ACTER
////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    25    20       18    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30      0     0      0      0       0     0       0     0       0
    20    20       16    20          3          0             0     0     0     0     0     0     0     70     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30      0     0      0      0       0     0       0     0       0
////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    15    15       12    25          3          0             0     0     0     0     0     0     0     70     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    15    15       12    25          3          0             0     0     0     0     0     0     0     70     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    15    15       12    25          3          0             0     0     0     0     0     0     0     70     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    15    15       12    25          3          0             0     0     0     0     0     0     0     70     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    20    20       20    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    25    25       20    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    30    25       16    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    30    25       16    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    30    25       16    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    30    20       20    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    25    20       18    20          3          0             0     0     0     0     0     0     0     75     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0
    20    20       16    20          3          0             0     0     0     0     0     0     0     70     0     0     0     0   0    0      0     0     25    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      30    0     0      0      0       0      0       0     0       0

////////////////////////////////////////////////////////////////////
// POPCYCLE_ZONE_ACTER_INDUSTRIAL_PARK
////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     40    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10     7       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     40    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10    15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10    15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    7     15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    7     15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10    15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     40    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     50    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     40    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10     7       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     40    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10    15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10    15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    7     15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    7     15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     80    0    0    20    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    10    15       10    60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     40    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     50    0    0    60    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    5      7       6     60          3          0             0     0     0     0     0     0     0      0     0     0     0     0   0    0      0     0      0    0     90    0    0    10    0    0     0     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0

////////////////////////////////////////////////////////////////////
// POPCYCLE_ZONE_AIRPORT
////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    20    25       14    20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    15    25       14    20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    15    25       14    20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    15    25       20    20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    25    50       20    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       20    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       20    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       20    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       16    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       16    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    35    30       16    25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    25    25       14    20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    20    25       14     20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    15    25       14     20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    15    25       14     20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    15    25       20     20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    25    50       20     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       20     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       20     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       20     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       16     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    45    50       16     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    35    30       16     25          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0
    25    25       14     20          6          6             0     0     0    45     0     0    45      0     0     0     0     0   0    0      0     0      0    0      0    0    0     0    0    0    50     0    0    0     0   0     0      0      0      0     0      0      0       0      0       0     0       0

////////////////////////////////////////////////////////////////////
// POPCYCLE_ZONE_ALDERNEY_CITY
////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    15    15       12    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    15    15       12    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    15    15       12    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    15    15       18    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    25    20       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    25    20       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    15       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    15    15       12    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    15    15       12    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    15    15       12    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    15    15       18    25          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       18    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    20       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    25    20       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    25    20       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20
    20    15       12    20          3          3             0     0     0     0     0     0    50      0     0     0     0     0   0    0      0     0      0    0      0   20    0     0    0    0    20     0    0    0     0   0     0      0      0      0     0      0      0       0      0      10     0      20

////////////////////////////////////////////////////////////////////
// POPCYCLE_ZONE_BEACHGATE
////////////////////////////////////////////////////////////////////
// Weekday
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    10     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    10     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    10     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    10     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     15          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     15          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     15          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     15          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     15          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    15     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
    10     15        2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0   20     0    0    0     0   0     0      0      0      0    10      0      0       0      0       0     0      0
////////////////////////////////////////////////////////////////////
// Weekend
//
// #Peds #Scenario #Cars #prkdcrs PercCopCars PercCopPed     Harl Bronx Jersy Uptwn Queen Brook Mdtwn BlPoor Fashn Bohemn Trendy Gen Ita EaEur ShopR Filip SoAmer ShopA Docks Busn BusnL Fact Park Golf Taxi Build Airpr Secur Pros Bums G_Alb G_Bik1 G_Bik2 G_Ita G_Rus G_Rus2 G_Irish G_Jama G_Afro G_Korea G_Chin G_PuertoR
    10    15       2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      0      0     10     0      0       0      0       0     0      0
    10    15       2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      0      0     10     0      0       0      0       0     0      0
    10    15       2     20          2          1             0     0     0    40     0     0     0      0     0     0     0     0   0   50      0     0      0    0      0    0    0     0    0    0    20     0    0    0     0   0     0      0      0      0     10     0      0       0      0       0     0      0
