EXT_WEEDS_ROCKS			CJ_PROC_STONE2		10.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WEEDS_ROCKS			CJ_PROC_STONE1		8.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WEEDS_ROCKS			CJ_PROC_PLANT_9		9.0	2.0	0	360	0.5	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WEEDS_ROCKS			CJ_RUB_11		5.0	2.0	0	360	0.5	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WEEDS_ROCKS			CJ_PROC_BRICK6		6.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_WASTEGROUND_DEBRIS		CJ_PROC_BEER_2		4.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_DEBRIS		CJ_PROC_PLANT_5		5.0	2.0	0	360	0.5	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_DEBRIS		CJ_RUB_10		7.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_DEBRIS		CJ_PROC_WHEEL		28.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_DEBRIS		CJ_PROC_PLANT_9		3.0	2.0	0	360	0.5	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_DEBRIS		CJ_PROC_BRICK10		6.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_WOODLAND_PLANTS		CJ_PROC_PLANT_1		10.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WOODLAND_PLANTS		CJ_PROC_PLANT_5		20.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WOODLAND_PLANTS		CJ_PROC_PLANT_12	2.6	2.0	0	360	0.5	2.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WOODLAND_PLANTS		CJ_PROC_PLANT_2		5.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WOODLAND_PLANTS		CJ_PROC_PLANT_14	2.5	2.0	0	360	0.2	1.0	1.0	1.0	-0.1	0.0	0	0	0	0
EXT_WOODLAND_PLANTS		CJ_PROC_PLANT_8		4.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_RUBBLE_BRICKS_WEEDS		CJ_PROC_BRICK10		7.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_RUBBLE_BRICKS_WEEDS		CJ_PROC_BRICK		4.2	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_RUBBLE_BRICKS_WEEDS		CJ_RUB_9		6.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_RUBBLE_BRICKS_WEEDS		CJ_PROC_BRICK4		8.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_RUBBLE_BRICKS_WEEDS		CJ_PROC_STONE2		5.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_ALLEYWAY_LITTER		CJ_PROC_COFFEE1		5.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ALLEYWAY_LITTER		CJ_PROC_PAPER		4.0	2.0	0	360	1.0	1.0	1.0	1.0	0.02	0.02	0	0	0	0
EXT_ALLEYWAY_LITTER		CJ_PROC_CARD1		8.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ALLEYWAY_LITTER		CJ_PROC_TIN3		7.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ALLEYWAY_LITTER		CJ_RUB_2		5.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ALLEYWAY_LITTER		CJ_PROC_GLASS		5.0	2.0	0	360	0.8	1.4	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ALLEYWAY_LITTER		CJ_PROC_GLASS_4		8.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0


EXT_JUNKYARD_RUBBISH		CJ_PROC_WHEEL		10.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	1	0	0	0
EXT_JUNKYARD_RUBBISH		CJ_PROC_WOOD11		5.0	2.0	0	360	0.5	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_JUNKYARD_RUBBISH		CJ_PROC_HOSE		10.2	2.0	0	360	0.5	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_JUNKYARD_RUBBISH		CJ_RUB_5		6.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_BUSHES_LUSH			CJ_PROC_PLANT_18	5.0	1.0	0	360	0.5	1.4	1.0	1.0	0.0	0.0	0	0	0	0
EXT_BUSHES_LUSH			CJ_PROC_PLANT_4		8.0	1.0	0	360	0.5	1.4	1.0	1.0	0.0	0.0	0	0	0	0
EXT_BUSHES_LUSH			CJ_PROC_PLANT_8		2.0	1.0	0	360	0.5	1.4	1.0	1.0	0.0	0.0	0	0	0	0
EXT_BUSHES_LUSH			CJ_PROC_PLANT_15	7.0	1.0	0	360	0.5	1.4	1.0	1.0	0.0	0.0	0	0	0	0

EXT_BUSHES_DRY			CJ_PROC_PLANT_3 	7.0	2.0	0	360	0.5	1.4	1.0	1.0	-0.05	0.0	0	0	0	0
EXT_BUSHES_DRY			CJ_PROC_PLANT_5 	2.0	1.0	0	360	0.5	1.4	1.0	1.0	-0.05	0.0	0	0	0	0
EXT_BUSHES_DRY			CJ_PROC_PLANT_18 	6.0	2.0	0	360	1.0	1.0	1.0	1.0	-0.05	0.0	0	0	0	0

#EXT_FLOWERBED_PLANTS		SM_PLANT1	 	2.5	1.5	0	360	1.0	1.0	1.0	1.0	-0.2	0.0	0	0	0	0
EXT_FLOWERBED_PLANTS		CJ_PROC_PLANT_24 	2.0	1.5	0	360	1.0	1.0	1.0	1.0	-0.2	0.0	0	0	0	0
EXT_FLOWERBED_PLANTS		SM_PLANT3	 	2.5	1.5	0	360	1.0	1.0	1.0	1.0	-0.2	0.0	0	0	0	0
EXT_FLOWERBED_PLANTS		CJ_PROC_PLANT_20 	2.0	1.2	0	360	1.0	0.5	0.8	0.8	 0.0	0.0	0	0	0	0
EXT_FLOWERBED_PLANTS		CJ_PROC_PLANT_23 	2.0	1.2	0	360	1.0	0.5	0.8	0.8	 0.0	0.0	0	0	0	0
#EXT_FLOWERBED_PLANTS		CJ_PROC_BRICK10	 	2.0	1.5	0	360	1.0	1.0	1.0	1.0	-0.2	0.0	0	0	0	0 
#EXT_FLOWERBED_PLANTS		CJ_PROC_BRICK7	 	2.0	1.5	0	360	1.0	1.0	1.0	1.0	 0.0	0.0	0	0	0	0

EXT_BUSHES_MIXED		CJ_PROC_PLANT_1 	3.0	1.0	0	360	0.5	1.4	1.0	1.0	-0.1	0.0	0	0	0	0
EXT_BUSHES_MIXED		CJ_PROC_PLANT_17 	4.0	1.0	0	360	0.5	1.4	1.0	1.0	-0.1	0.0	0	0	0	0

EXT_GRASS_DRYPLANTS_STONES	CJ_PROC_PLANT_28 	3.5	1.0	0	360	1.0	1.0	1.0	1.0	-0.05	0.0	0	0	0	0
EXT_GRASS_DRYPLANTS_STONES	CJ_PROC_PLANT_5 	4.5	1.0	0	360	1.0	1.0	1.0	1.0	-0.05	0.0	0	0	0	0
EXT_GRASS_DRYPLANTS_STONES	CJ_PROC_STONE2	 	3.0	1.0	0	360	1.0	1.0	1.0	1.0	-0.1	0.0	0	0	0	0

EXT_GRASS_DRYPLANTS_MED		CJ_PROC_PLANT_6 	4.0	1.0	0	360	1.0	1.0	1.0	1.0	-0.1	0.0	0	0	0	0
EXT_GRASS_DRYPLANTS_MED		CJ_PROC_PLANT_28 	3.0	1.0	0	360	1.0	1.0	1.0	1.0	-0.1	0.0	0	0	0	0

EXT_GRASS_LUSHPLANTS_SHORT	CJ_PROC_PLANT_14	3.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_GRASS_LUSHPLANTS_SHORT	CJ_PROC_PLANT_12	6.0	2.0	0	360	0.4	0.8	0.5	0.9	0.025	0.034	0	0	0	0

# EXT_PAVINGSLABS_DEBRIS	CJ_PROC_SLAB1		5.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	1	0	0	0
# EXT_PAVINGSLABS_DEBRIS	CJ_PROC_SLAB2		5.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
# taken out for bug no. 30145

EXT_PAVINGSLABS_DEBRIS		CJ_PROC_FAG1		6.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_PAVINGSLABS_DEBRIS		CJ_RUB_9		10.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_PAVINGSLABS_DEBRIS		CJ_PROC_PAPER2		6.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_FASTFOOD_LITTER		CJ_RUB_7		5.6	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_FASTFOOD_LITTER		CJ_PROC_BS_CUP		8.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	1	0	0	0
EXT_FASTFOOD_LITTER		CJ_PROC_BS_CHIP		12.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_FASTFOOD_LITTER		CJ_PROC_BS_LID		7.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	1	0	0	0

EXT_LITTER_PAPER_LEAF		CJ_PROC_PAPER2		10.5	2.0	0	360	0.95	1.4	1.0	1.0	0.025	0.034	0	0	0	0
EXT_LITTER_PAPER_LEAF		CJ_PROC_PAPER		8.5	2.0	0	360	0.95	1.4	1.0	1.0	0.025	0.034	0	0	0	0
EXT_LITTER_PAPER_LEAF		CJ_PROC_FAG1		10.0	2.0	0	360	1.0	1.0	1.0	1.0	0.01	0.01	1	0	0	0
EXT_LITTER_PAPER_LEAF		CJ_LEAF_1		9.0	2.0	0	360	0.5	0.95	1.0	1.0	0.018	0.025	1	0	0	0

EXT_DIRT_RUBBLE_WEEDS		CJ_PROC_BRICK5		8.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DIRT_RUBBLE_WEEDS		CJ_PROC_STONE2		5.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DIRT_RUBBLE_WEEDS		CJ_PROC_WEED		4.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DIRT_RUBBLE_WEEDS		CJ_PROC_BRICK6		6.6	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_WOODPLANKS_BREEZEBLOCKS	CJ_PROC_WOOD11		8.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	1	0	0	0
EXT_WOODPLANKS_BREEZEBLOCKS	CJ_RUB_9		9.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WOODPLANKS_BREEZEBLOCKS	CJ_PROC_BRICK		6.8	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	1	0	0	0
EXT_WOODPLANKS_BREEZEBLOCKS	CJ_PROC_BRICK10		8.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_WOODPLANKS_BREEZEBLOCKS	CJ_PROC_WOOD12		6.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

INT_FASTFOOD_LITTER		CJ_PROC_BS_CHIP		5.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_FASTFOOD_LITTER		CJ_PROC_BS_LID		4.2	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_FASTFOOD_LITTER		CJ_PROC_BS_NAP		6.2	2.0	0	360	1.0	1.0	1.0	1.0	0.02	0.02	0	0	0	0
INT_FASTFOOD_LITTER		CJ_PROC_BS_STRAW	4.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_FASTFOOD_LITTER		CJ_PROC_BS_CUP		7.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_DOCKS_RUBBLE_WOOD_ROPE	CJ_RUB_5		12.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DOCKS_RUBBLE_WOOD_ROPE	CJ_RUB_8		12.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DOCKS_RUBBLE_WOOD_ROPE	CJ_PROC_WOOD12		7.8	2.0	0	360	1.0	2.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DOCKS_RUBBLE_WOOD_ROPE	CJ_PROC_ROPE2		6.8	2.0	0	360	0.5	2.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_DOCKS_RUBBLE_WOOD_ROPE	CJ_PROC_BRICK5		4.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_INDUSTRIAL_DEBRIS		CJ_RUB_8		12.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_INDUSTRIAL_DEBRIS		CJ_PROC_WOOD		8.8	2.0	0	360	1.0	2.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_INDUSTRIAL_DEBRIS		CJ_PROC_CARD3		9.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_INDUSTRIAL_DEBRIS		CJ_RUB_9		12.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_INDUSTRIAL_DEBRIS		CJ_PROC_BRICK4		7.8	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_ROADSIDE_LITTER		CJ_PROC_PAPER		12.2	2.0	0	360	1.0	1.0	1.0	1.0	0.02	0.02	0	0	0	0
EXT_ROADSIDE_LITTER		CJ_PROC_COFFEE1		15.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ROADSIDE_LITTER		CJ_PROC_FAGP_2		8.6	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ROADSIDE_LITTER		CJ_BAN_3		12.0	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_ROADSIDE_LITTER		CJ_PROC_PAPER2		10.2	2.0	0	360	1.0	1.0	1.0	1.0	0.02	0.02	0	0	0	0

EXT_GRASS_DRYPLANTS_SHORT	CJ_PROC_PLANT_5		1.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_GRASS_DRYPLANTS_SHORT	CJ_PROC_PLANT_28	2.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_MEADOW_PLANTS		CJ_PROC_PLANT_14	4.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_MEADOW_PLANTS		CJ_PROC_PLANT_12	4.2	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
# EXT_MEADOW_PLANTS		CJ_PROC_PLANT_8		5.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
		
EXT_FLOWERS_PLANTS_SPARSE	CJ_DAISY_1		3.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
EXT_FLOWERS_PLANTS_SPARSE	CJ_PROC_PLANT_26 	4.0	0.5	0	360	1.0	1.0	1.0	1.0	-0.05	0.0	0	0	0	0
EXT_FLOWERS_PLANTS_SPARSE	CJ_PROC_PLANT_14 	4.0	0.5	0	360	1.0	1.0	1.0	1.0	-0.05	0.0	0	0	0	0
	
EXT_GRASS_DRYPLANTS_LONG	CJ_PROC_PLANT_6 	2.0	0.5	0	360	1.0	1.5	1.0	1.0	-0.03	0.0	0	0	0	0
EXT_GRASS_DRYPLANTS_LONG	CJ_PROC_PLANT_29 	2.0	0.5	0	360	1.0	1.5	1.0	1.0	-0.02	0.0	0	0	0	0

EXT_GRASS_LUSHPLANTS_LONG	CJ_PROC_PLANT_30 	2.0	0.5	0	360	1.0	2.0	1.0	2.0	-0.02	0.0	0	0	0	0
EXT_GRASS_LUSHPLANTS_LONG	CJ_PROC_PLANT_13 	4.0	0.5	0	360	1.0	1.0	1.0	1.0	-0.02	0.0	0	0	0	0

INT_SKANKY_LITTER		CJ_PROC_INT_RUB		2.5	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_FAGP		1.2	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_INT_RUB2	2.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_TOWEL		3.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_BEER_2		1.5	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_JONNY		1.0	1.0	0	360	1.0	1.0	1.0	1.0	0.03	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_MILK		1.5	1.0	0	360	1.0	1.0	1.0	1.0	0.00	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_PANTS		2.5	1.0	0	360	1.0	1.0	1.0	1.0	0.00	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_FAG1		1.0	1.0	0	360	1.0	1.0	1.0	1.0	0.00	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_FAG2		2.0	1.0	0	360	1.0	1.0	1.0	1.0	0.00	0.0	0	0	0	0
INT_SKANKY_LITTER		CJ_PROC_FAG3		1.5	1.0	0	360	1.0	1.0	1.0	1.0	0.00	0.0	0	0	0	0

INT_LAUNDRY_CLOTHING		CJ_PROC_PANTS		2.5	1.0	0	360	1.0	1.0	1.0	1.0	0.01	0.0	0	0	0	0
INT_LAUNDRY_CLOTHING		CJ_PROC_TOWEL		3.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_LAUNDRY_CLOTHING		CJ_PROC_SOCK		1.0	1.0	0	360	1.0	1.0	1.0	1.0	0.02	0.0	0	0	0	0
INT_LAUNDRY_CLOTHING		CJ_PROC_TSHIRT		2.0	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0
INT_LAUNDRY_CLOTHING		CJ_PROC_REC1		3.0	1.0	0	360	1.0	1.0	1.0	1.0	0.02	0.0	0	0	0	0

INT_LAUNDRY_SOCKS		CJ_PROC_SOCK		1.0	1.0	0	360	1.0	1.0	1.0	1.0	0.02	0.0	0	0	0	0
INT_LAUNDRY_SOCKS		CJ_PROC_SOCK2		1.0	1.0	0	360	1.0	1.0	1.0	1.0	0.02	0.0	0	0	0	0

INT_711_LITTER			CJ_PROC_REC1		2.0	1.0	0	360	1.0	1.0	1.0	1.0	0.02	0.0	0	0	0	0
INT_711_LITTER			CJ_PROC_FAG2		2.0	1.0	0	360	1.0	1.0	1.0	1.0	0.00	0.0	0	0	0	0
INT_711_LITTER			CJ_PROC_FAGP		3.2	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0


EXT_WASTEGROUND_WEEDS		SM_WEED3_		4.0	2.0	0	360	0.8	1.2	0.7	1.2	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_WEEDS		SM_BUSH1		5.0 	2.0	0	360	0.9	1.1	0.8	1.2	-0.2	-0.2	0	0	0	0
EXT_WASTEGROUND_WEEDS		SM_WEED1_		3.0	2.0	0	360	1.0	1.0	0.8	1.2	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_WEEDS		SM_WEED5_		5.5	2.0	0	360	0.9	1.1	0.7	1.1	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_WEEDS		SM_WEED4_		3.5	2.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	0

EXT_WASTEGROUND_BUSHY		SM_BUSH2		6.0 	2.0	0	360	0.8	1.1	0.8	1.2	-0.25	-0.25	0	0	0	0
EXT_WASTEGROUND_BUSHY		SM_BUSH1		6.0 	2.0	0	360	0.6	0.8	0.7	0.9	-0.2	-0.2	0	0	0	0
EXT_WASTEGROUND_BUSHY		SM_WEED5_		3.0	2.0	0	360	0.9	1.1	0.7	1.3	0.0	0.0	0	0	0	0
EXT_WASTEGROUND_BUSHY		SM_BUSH3		5.0 	3.5	0	360	0.9	1.3	0.8	1.6	-0.5	-0.5	0	0	0	0
EXT_WASTEGROUND_BUSHY		SM_BUSH4		5.0 	3.5	0	360	0.9	1.1	0.8	1.3	-1.0	-1.0	0	0	0	0

EXT_BUSHY_LOW			SM_BUSH5		3.0 	2.0	0	360	0.7	0.9	0.3	0.4	-0.25	-0.25	0	0	0	0
EXT_BUSHY_LOW			SM_WEED1_		2.5 	1.0	0	360	0.9	1.1	0.7	1.2	0.0	0.0	0	0	0	0
EXT_BUSHY_LOW			SM_WEED5_		3.0 	1.5	0	360	0.9	1.1	0.7	1.2	0.0	0.0	0	0	0	0
EXT_BUSHY_LOW			SM_BUSH6		5.0 	2.0	0	360	0.4	0.7	0.3	0.7	0.0	0.0	0	0	0	0
EXT_BUSHY_LOW			SM_BUSH1		3.0 	1.5	0	360	0.5	0.8	0.4	0.7	-0.2	-0.2	0	0	0	0

EXT_BUSHY_MED			SM_WEED2_		4.0 	2.0	0	360	0.8	1.0	0.8	1.0	0.0	0.0	0	0	0	0
EXT_BUSHY_MED			SM_WEED5_		4.0	2.0	0	360	0.9	1.1	0.7	1.3	0.0	0.0	0	0	0	0
EXT_BUSHY_MED			SM_BUSH2		6.0 	3.0	0	360	0.5	0.9	0.5	0.9	-0.25	-0.25	0	0	0	0
EXT_BUSHY_MED			SM_BUSH4		6.0 	3.5	0	360	0.8	1.0	0.6	0.8	-1.0	-1.0	0	0	0	0
EXT_BUSHY_MED			SM_BUSH5		6.0 	2.0	0	360	0.6	1.2	0.7	0.8	-0.2	-0.2	0	0	0	0
EXT_BUSHY_MED			SM_BUSH6		5.0 	2.0	0	360	0.8	1.0	0.6	0.8	0.0	0.0	0	0	0	0

EXT_WEEDS_TALL			SM_WEED4_		3.0	1.0	0	360	1.5	1.6	1.2	1.9	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL			SM_WEED6_		3.5	2.0	0	360	1.0	1.4	1.3	1.6	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL			SM_WEED5_		3.5	2.5	0	360	1.2	1.4	1.5	1.9	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL			SM_WEED1_		3.0	2.0	0	360	1.0	1.0	0.8	1.2	0.0	0.0	0	0	0	0

EXT_WEEDS_DENSE			SM_WEED4_		1.0	1.0	0	360	1.5	1.6	0.9	1.1	-0.25	-0.25	0	0	0	0
EXT_WEEDS_DENSE			SM_WEED7_		3.0	1.5	0	360	0.5	0.8	0.6	0.9	-0.25	-0.25	0	0	0	0
EXT_WEEDS_DENSE			SM_WEED5_		3.5	2.0	0	360	1.2	1.4	0.8	1.1	-0.25	-0.25	0	0	0	0
EXT_WEEDS_DENSE			SM_WEED1_		2.5	1.0	0	360	1.2	1.4	0.8	1.1	-0.25	-0.25	0	0	0	0

EXT_WEEDS_TALL_DENSE		SM_WEED4_		2.0	1.0	0	360	1.5	1.6	1.2	1.8	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL_DENSE		SM_WEED6_		3.0	1.5	0	360	1.0	1.5	0.8	1.5	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL_DENSE		SM_WEED5_		4.5	2.0	0	360	1.2	1.4	1.5	1.8	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL_DENSE		SM_WEED1_		3.5	1.0	0	360	1.2	1.4	1.5	1.8	-0.25	-0.25	0	0	0	0
EXT_WEEDS_TALL_DENSE		SM_WEED7_		4.5	1.0	0	360	0.6	1.0	0.9	1.2	0.0	0.0	0	0	0	0


PROC_WTR_FLOATING_SCUM		CJ_LEAF_W		3.2	1.0	0	360	1.0	1.0	1.0	1.0	0.0	0.0	0	0	0	1
