085	blood_01			blood_01_normal			2   2	1	0.2	0.01	0.5	999	.2	2.6	2.9	2.6	2.9	10.0	35.0	0.1	0.05	0.8	0.8	blood_melee_sharp_ig		0.2
085	blood_01			blood_01_normal			2   2	2	0.2	0.01	0.5	999	.2	2.6	2.9	2.6	2.9	10.0	35.0	0.1	0.05	0.8	0.8	blood_melee_sharp_ig		0.2

# THROAT (KNIFE)
086	blood_01			blood_01_normal			2   2	0	0.2	0.01	0.5	999	.2	1.3	1.6	1.3	1.6	10.0	35.0	0.1	0.05	0.8	0.8	blood_melee_sharp_ig		0.8
086	blood_01			blood_01_normal			2   2	1	0.2	0.01	0.5	999	.2	1.3	1.6	1.3	1.6	10.0	35.0	0.1	0.05	0.8	0.8	blood_melee_sharp_ig		0.8
086	blood_01			blood_01_normal			2   2	2	0.2	0.01	0.5	999	.2	1.3	1.6	1.3	1.6	10.0	35.0	0.1	0.05	0.8	0.8	blood_melee_sharp_ig		0.8


##############																											
# GUNS	
##############

# SMALL									
101	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	0.8	1.0	0.8	1.0	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.0
101	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	0.8	1.0	0.8	1.0	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.0
101	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	0.8	1.0	0.8	1.0	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.0

# MEDIUM
102	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	1.0	1.2	1.0	1.2	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.05
102	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	1.0	1.2	1.0	1.2	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.05
102	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	1.0	1.2	1.0	1.2	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.05

# LARGE
103	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	1.0	1.5	1.0	1.5	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.1
103	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	1.0	1.5	1.0	1.5	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.1
103	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	1.0	1.5	1.0	1.5	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.1

# NECK
104	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry_arterial	1.0
104	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry_arterial	1.0
104	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.2

#HEADSHOT
104	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	2.2	2.7	2.2	2.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry_arterial	1.0
104	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	2.2	2.7	2.2	2.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry_arterial	1.0
104	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	2.2	2.7	2.2	2.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.2


# THIGH
106	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	0.9	1.1	0.9	1.1	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.2
106	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	0.9	1.1	0.9	1.1	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry_arterial	1.0
106	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	0.9	1.1	0.9	1.1	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.2


##############																											
# SHOTGUN	
##############

# NORMAL
108	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	0512.0	.3	1.1	1.7	1.1	1.7	10.0	50.0	0.1	0.01	0.5	0.5	blood_shotgun_entry		0.3
108	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	0512.0	.3	1.1	1.7	1.1	1.7	10.0	50.0	0.1	0.01	0.5	0.5	blood_shotgun_entry		0.3
108	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	0512.0	.3	1.1	1.7	1.1	1.7	10.0	50.0	0.1	0.01	0.5	0.5	blood_shotgun_entry		0.3


##############																											
# SNIPER	
##############

# NORMAL
201	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.0
201	blood_01			blood_01_normal			2   2	3	0.3	0.01	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.1
201	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.0
201	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.1

#HEADSHOT
202	blood_01			blood_01_normal			2   2	2	0.3	0.01	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.9
202	blood_01			blood_01_normal			2   2	3	0.3	0.01	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		1.0
202	blood_01			blood_01_normal			2   2	0	0.3	0.01	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.9
202	blood_01			blood_01_normal			2   2	1	0.3	0.01	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		1.0

									
BLOODFX_ENTRY_INFO_END



BLOODFX_EXIT_INFO_START


#################################################################################################################################################################################################################################################################
# ID	DIFFUSE_MAP_A			NORMAL_MAP_A			TEXTURE INFO	PROBE	PROBE	BOX	-SPECULAR--	---SIZE A----	---SIZE B----	---LIFE----	FADEIN	------GROWTH-------	FX_SYSTEM			SIZE_EVO	#
#									ROW COL ID	DISTA	DISTB	DEPTH	FALLOFF	INT	MIN	MAX	MIN	MAX	MIN	MAX		TIME	MIN	MAX							#
#################################################################################################################################################################################################################################################################

##############																											
# GUNS (SIZE)	
##############

# SMALL
101	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	0.8	1.0	0.8	1.0	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.3
101	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	0.8	1.0	0.8	1.0	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.3
101	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	0.8	1.0	0.8	1.0	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.3

# MEDIUM
102	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	1.0	1.2	1.0	1.2	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.5
102	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	1.0	1.2	1.0	1.2	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.5
102	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	1.0	1.2	1.0	1.2	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.5

# LARGE
103	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	1.0	1.5	1.0	1.5	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.6
103	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	1.0	1.5	1.0	1.5	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.6
103	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	1.0	1.5	1.0	1.5	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.6

# NECK
104	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	-					0.0
104	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	-					0.0
104	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	-					0.0

#HEADSHOT
104	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.0
104	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.0
104	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	1.2	1.7	1.2	1.7	10.0	50.0	0.1	0.05	0.8	0.8	blood_gun_entry			0.0

# THIGH
106	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	0.9	1.1	0.9	1.1	10.0	50.0	0.1	0.05	0.8	0.8	-					0.0
106	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	0.9	1.1	0.9	1.1	10.0	50.0	0.1	0.05	0.8	0.8	-					0.0
106	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	0.9	1.1	0.9	1.1	10.0	50.0	0.1	0.05	0.8	0.8	-					0.0
	

##############																											
# SHOTGUN	
##############

# NORMAL
108	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	1.1	1.7	1.1	1.7	10.0	50.0	0.1	0.01	0.5	0.5	blood_shotgun_entry		1.0
108	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	1.1	1.7	1.1	1.7	10.0	50.0	0.1	0.01	0.5	0.5	blood_shotgun_entry		1.0
108	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	1.1	1.7	1.1	1.7	10.0	50.0	0.1	0.01	0.5	0.5	blood_shotgun_entry		1.0


##############																											
# SNIPER	
##############

# NORMAL
201	blood_01			blood_01_normal			2   2	0	1.5	1.8	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.2
201	blood_01			blood_01_normal			2   2	1	1.5	1.8	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.2
201	blood_01			blood_01_normal			2   2	2	1.5	1.8	0.5	999	.2	1.2	1.8	1.2	1.8	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		0.2

#HEADSHOT
202	blood_01			blood_01_normal			2   2	0	3.0	1.8	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		1.0
202	blood_01			blood_01_normal			2   2	1	3.0	1.8	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		1.0
202	blood_01			blood_01_normal			2   2	2	3.0	1.8	0.5	999	.2	1.6	1.9	1.6	1.9	10.0	50.0	0.1	0.01	0.5	0.5	blood_sniper_entry		1.0
															

BLOODFX_EXIT_INFO_END
